,Unnamed: 0,id,correct_answer,question,answer0,answer1,answer2,numResults_answer0,numResults_answer1,numResults_answer2,numResults_Qanswer0,numResults_Qanswer1,numResults_Qanswer2,numResults_Q,numResults_Qanswer0_quoted,numResults_Qanswer1_quoted,numResults_Qanswer2_quoted,appearances_answer0,appearances_answer1,appearances_answer2
1311,2329,966689987398983681,Suit,What term is used for both a formal set of clothes and a set of playing cards?,Suit,Waistcoat,Tuxedo T-shirt,376000000,5430000,8540000,4650000,1110000,370000,1080000,1640000,26900,402,19,0,0
1312,2330,966405005572947968,"Donkey Kong, Jr.",What was the first video game to call Mario by the name Mario?,Donkey Kong,Wrecking Crew,"Donkey Kong, Jr.",4010000,918000,655000,748000,45800,94400,8360000,634000,6300,9800,2,0,0
1313,2331,966404386070020096,Maya Angelou,Which writer has NOT held the position now known as U.S. Poet Laureate?,Elizabeth Bishop,Robert Frost,Maya Angelou,6520000,7380000,5180000,5540,22000,3050,67700,1010,5340,2770,0,0,0
1314,2332,966404186035298304,Led Zeppelin,Which band had a member with the same stage name as a Revolutionary War admiral?,Led Zeppelin,Pink Floyd,The Kinks,6320000,11900000,4140000,3340,4340,8830,572000,774,1250,295,0,0,0
1315,2333,966403987770691589,Kickstarter,Which website did the New York Times call “the people’s National Endowment for the Arts”?,Pinterest,Etsy,Kickstarter,356000000,16900000,12700000,0,0,2,2,0,0,2,0,0,1
1316,2334,966403753195790339,Divide 1 by the number,How do you find the reciprocal of a number?,Divide 1 by the number,Square the number,Subtract it from zero,88900000,265000000,2010000,4720000,2770000,1010000,4590000,389,224,14,1,0,0
1317,2335,966403576091291650,West End,What area of London is synonymous with the city's world-class theater scene?,Chelsea,Knightsbridge,West End,65400000,1230000,302000000,18500,1050,472000,82900,10100,609,18600,0,0,0
1318,2336,966403398672179201,Gubernatorial,What is the adjectival form of the word “governor”?,Gavernoric,Gubernatorial,Governorian,0,1060000,843,0,10500,3,34100,0,6020,0,0,2,0
1319,2337,966403218547855360,Milk,Which of these liquids comes from an udder?,Milk,Apple juice,Coffee,77900000,39400000,243000000,8190,49900,745,8960,2480,3610,709,17,0,0
1320,2338,966403076209938432,Black,"In billiards, what color is a standard eight-ball?",Burnt sienna,Millennial pink,Black,692000,6190000,2010000000,64800,20600,461000,1430000,1950,643,359000,0,0,1
1321,2339,966133827029602304,Jackie Robinson,Which baseball player is NOT mentioned in Billy Joel’s “We Didn’t Start the Fire”?,Jackie Robinson,Mickey Mantle,Roy Campanella,5210000,639000,202000,115,51,39,727,5,50,15,0,0,0
1322,2340,966043189298810880,Tim Cook,Which CEO runs the NASDAQ-listed company with the highest market cap?,Tim Cook,Jeff Bezos,Satya Nadella,16700000,1770000,191000,28800,22400,2300,1710000,13100,14800,3310,0,0,0
1323,2341,966042904711057411,Nevis,What Caribbean island was the birthplace of Alexander Hamilton?,St. Kitts,Nevis,Anguilla,20800000,43000000,45600000,51300,7620,42500,558000,4080,7110,41700,0,13,0
1324,2342,966042697441185795,Hodori,Which of these past Olympic mascots was an animal?,Izzy,Wenlock,Hodori,5180000,349000,12400,3030,5620,1170,326000,10700,5400,1140,0,0,0
1325,2343,966042475793088512,Pennsylvania,"In the classic edition of Monopoly, which word appears in the name of two different spaces?",Pennsylvania,Pacific,North,184000000,90200000,1050000000,76900,61600,996000,730000,17000,45100,97400,0,0,0
1326,2344,966042248524783616,James Stewart,Who did NOT win back-to-back Best Actor Oscars?,James Stewart,Spencer Tracy,Tom Hanks,22800000,3340000,14200000,3190000,90400,3770000,19000000,59900,22700,1090000,0,0,0
1327,2345,966042052319436800,White,A person writing clearly and correctly is often said to be following “Strunk and” whom?,White,Follett,Robert,1800000000,1270000,175000000,2320,81,2070,2500,2320,80,553,9,0,0
1328,2346,966041859436015616,Defibrillator,What medical device must legally be available at U.S. public gathering places?,Oxygen tank,Defibrillator,EpiPen,7390000,2820000,488000,802000,53500,7660,10900000,7330,38900,5130,0,2,0
1329,2347,966041608134283264,Squid,What animal is traditionally the source of fried calamari?,Squid,Eel,Octopus,15800000,7980000,14800000,7780,5530,129000,134000,3410,3590,61700,12,0,0
1330,2348,966041428492275713,Waltz,Which ballroom dance is typically performed in 3/4 time?,Rumba,Waltz,Tango,5000000,6300000,18700000,6020,11000,27400,53300,5750,21800,25500,0,18,2
1331,2349,966041246526472192,Tony,The opening ceremonies of the Olympics have NOT won which major award?,Tony,Emmy,Grammy,73400000,50000000,13200000,537000,612000,55600,2070000,107000,84800,84500,0,0,0
1332,2350,966041126099718144,Eggs,From what do baby chicks hatch?,Aluminum cans,Compact cars,Eggs,3270000,51300000,114000000,161000,204000,788000,773000,1420,880,712000,0,0,7
1333,2351,965771351775735809,The term 'America',The Universalis Cosmographia is the first known map to feature what?,The term 'America',Compass rose,Circumnavigable Earth,263000000,8370000,145,2480,728,5,2790,47,331,0,0,0,0
1334,2352,965771107105165312,Benjamin,Which of these biblical names was most popular for American babies in 2016?,Benjamin,Jacob,Elijah,45800000,72200000,11300000,21500000,7290000,779000,22100000,3680000,1180000,519000,0,0,0
1335,2353,965770942453600256,Griffonage,"By definition, a person with bad handwriting can be said to have what?",Paresthesia,Onychocryptosis,Griffonage,968000,8530,17400,17900,115,390,2580000,4130,327,376,0,0,0
1336,2354,965770683325321217,Kansas,Which state’s capital is likely named for a Native American word meaning “good place to dig potatoes”?,Missouri,Kansas,Arkansas,38800000,43300000,74200000,54,108,47,41,45,41,30,0,14,0
1337,2355,965770521802571781,Goldschläger,Cinnamon is the primary flavoring of which liqueur?,Goldschläger,Frangelico,Drambuie,9750,199000,132000,2110,7220,6880,32500,276,7480,6580,0,0,0
1338,2356,965770176946982912,Type of cyclone,Which of these is an accurate statement about typhoons?,Type of cyclone,Originate as monsoons,Form south of equator,6110000,37000,1300000,261000,29600,11300,263000,85,0,0,0,0,0
1339,2357,965770008180740096,Langston Hughes,The title of the play “A Raisin in the Sun” comes from a poem by which author?,Maya Angelou,Langston Hughes,Toni Morrison,5180000,2020000,3240000,8650,9620,4940,29300,8590,8300,3880,0,9,0
1340,2358,965769751405395968,Wake Forest,What university’s mascot is a cartoonish clergy member?,UC San Diego,Wake Forest,Notre Dame,32400000,23400000,28800000,340,6530,211,7990,48,633,135,0,0,0
1341,2359,965769582022623238,Counter,Medicine you can buy without a prescription is said to be available over-the-what?,Counter,Transom,Rainbow,169000000,1830000,93000000,11500000,6780,479000,38100000,7590000,14300,628000,17,0,0
1342,2360,965769407053074433,Break a leg,"In theater, what phrase means “good luck”?",Break a leg,Kick the bucket,Cut a rug,48800000,6710000,32700000,336000,51600,222000,60500,8460,3740,119,12,0,0
1343,2361,965680564278845440,Dolly,"Jimi Hendrix, Frank Sinatra &amp; Bobby Darin all released songs with what name in the title?",Mary,Joe,Dolly,270000000,116000000,17300000,6750,1410,670,1510,5750,5890,308,0,0,0
1344,2362,965680075030126594,Idaho,Which of these states does NOT have an official governor’s mansion?,Alaska,Idaho,South Dakota,48800000,70900000,32100000,1620000,774000,1160000,5910000,1150000,694000,389000,0,1,0
1345,2363,965679854531248128,Dylan Thomas,Which of these poets' best-known works is a villanelle?,Robert Frost,Dylan Thomas,T.S. Eliot,7380000,10100000,1130000,4150,3240,4420,21400,3440,3480,2720,0,2,0
1346,2364,965679656337854465,T-Pain,Which performer did NOT get booed while debuting at the Apollo Theater Amateur Night?,Lauryn Hill,T-Pain,Dave Chappelle,1300000,132000000,1010000,111,6990,1090,8560,243,0,51,0,0,0
1347,2365,965679410912391169,Sugar,Which ingredient is typically listed first on jars of classic Nutella?,Hazelnuts,Cocoa,Sugar,5150000,15900000,103000000,55100,81900,78700,87900,14300,52200,77600,0,3,3
1348,2366,965679270877069314,Cheddar Man,A famous fossil found in an English cave has what cheesy name?,Stilton Man,Roquefort Man,Cheddar Man,339000,110000,2150000,22,1490,952,15900,0,0,5,0,0,5
1349,2367,965678796597878784,U of Michigan,“Go Blue!” is the rallying cry of what university’s sports team?,U of Michigan,Michigan State,Ohio State,153000000,184000000,184000000,1290,2910,1580,1850,9,724,1960,0,1,2
1350,2368,965678638560628736,Aorta,Which of these is a part of the heart?,Aorta,Albedo,Avuncular,5660000,1950000,39100,1990000,67400,10200,253000000,2160000,42300,9910,1,0,0
1351,2369,965678486185807873,Houses,Habitat for Humanity is a charity known for building what?,Luxury yachts,Monster truck courses,Houses,15400000,6250000,1630000000,13900,4750,128000,412000,112,2,82900,0,0,4
1352,2370,965678368250302469,Tomato,"In a BLT sandwich, the “T” stands for what?",Tap water,Tunatini,Tomato,169000000,447,41700000,35800,34,1020000,1520000,1560,2,702000,0,0,10
1353,2371,965409851135479808,Kinko's,Which company was named after its founder’s unusual hairstyle?,Kinko's,Red Robin,Miracle-Gro,540000,49100000,426000,947,592000,31400,9760000,306,808,600,0,0,0
1354,2372,965409096269811713,Hyatt,The top prize in architecture is named for the creator of what hotel chain?,Hyatt,Sheraton,Four Seasons,22500000,13700000,212000000,845000,384000,12400000,35100000,730000,129000,553000,2,0,0
1355,2373,965408612544860161,Portugal,The cooking technique now known as tempura originated in which of these places?,Hawaii,South Korea,Portugal,77600000,80900000,207000000,12500,13500,8710,59300,6590,1750,4030,0,0,0
1356,2374,965408402473148416,Euchre,Which of these games is typically played using a deck with the fewest cards?,Euchre,Cribbage,Pinochle,85500,289000,49100,2460,2780,1990,1420000,2250,2630,1780,0,0,0
1357,2375,965408305081389056,Chuck Norris,Which action star is the creator of an eponymous martial art?,Jackie Chan,Steven Seagal,Chuck Norris,7410000,9040000,2300000,1870,616,1200,27400,1720,447,905,0,0,1
1358,2376,965407864482344961,Jamiroquai,Which band featured a regular didgeridoo player?,Dexys Midnight Runners,Jamiroquai,O.A.R.,51200,467000,5020000,68,323,12400,199000,33,313,93,0,2,0
1359,2377,965407672077086725,Quatrain,Which of these is a poetry term for a stanza with four lines?,Limerick,Haiku,Quatrain,12700000,4640000,140000,10200,20400,18100,646000,7120,18800,10500,0,0,6
1360,2378,965407416895655937,iPhone 4S,Siri made its debut on which iPhone?,iPhone 4,iPhone 5,iPhone 4S,295000000,322000000,7470000,1360000,993000,139000,1360000,51100,86100,62100,5,0,5
1361,2379,965407251803594752,Carl Linnaeus,Who is considered the father of scientific classification?,Jose Reyes,Carl Linnaeus,Doctor Zaius,3790000,103000,12400,160000,20200,1860,4950000,2290,10500,70,0,11,0
1362,2380,965407064775446529,Forklift,Which of these is a common machine used in construction?,Spoonlift,Sporklift,Forklift,1260,68,7740000,10,2,74400,42100000,5,2,50500,0,0,0
1363,2381,965406892280475653,Lamb,"In the nursery rhyme, Mary had a little what?",Laryngitis,Lamb,Log,563000,53200000,1690000000,302,83600,515000,717000,238,73200,508000,0,26,0
1364,2382,965046410327592962,Field of Dreams,Matt Damon &amp; Ben Affleck appear uncredited in which baseball movie?,Field of Dreams,Moneyball,Fever Pitch,35100000,428000,1220000,197,27,29,662,70,9,6,2,0,0
1365,2383,965045948471808000,Sea pig,Which of these terms does NOT refer to a sea slug?,Sea pig,Sea hare,Nudibranch,14900000,3760000,162000,468000,56000,34200,789000,2360,3970,28700,0,1,0
1366,2384,965045609999880192,Beef,A controversial ‘90s episode of “Oprah” caused the price of which product to drop?,Diamonds,Soda,Beef,146000000,39300000,39700000,6810,410,1630,9110,166,166,336,0,0,7
1367,2385,965045443146207233,New Delhi,Daku is the pseudonym of a street artist known for his work in what city?,New Delhi,Tokyo,London,116000000,91000000,721000000,100,31,95,162,63,26,84,0,0,0
1368,2386,965045104821055488,Toblerone,A stylized depiction of the Matterhorn is featured in what corporate logo?,Toblerone,Paramount Pictures,The North Face,806000,14400000,180000000,154,63,719,4390,153,9,107,1,0,0
1369,2387,965044981709856768,Wasp,A tarantula hawk is a type of what?,Bird,Snake,Wasp,246000000,61800000,13700000,63300,44600,35300,109000,45000,34100,24000,0,0,8
1370,2388,965044556260573185,That Feeling When,The popular abbreviation TFW usually stands for what?,That Feeling When,"Too Funky, World",The Funniest Week,223000000,14300000,89100000,115000,7800,41800,9740,858,0,0,0,0,0
1371,2389,965044294036934656,Eyes,"According to the title of a classic horror movie, “The Hills Have” what?",Ugly Christmas sweaters,Eyes,So Many Questions,2140000,610000000,614000000,115,17100,6200,17400,4,16900,77,0,20,0
1372,2390,965044147496341504,Foot,"In kickball, what are players meant to use to propel the ball onto the field?",Oven mitt,Foot,Stuffed jackalope,3960000,228000000,13800,82,534,0,695,1,410,0,0,3,0
1373,2391,964684343942803456,Duke of Windsor,Which of these titles is currently held by nobody?,Duke of Windsor,Duke of Kent,Duke of Gloucester,1640000,4490000,734000,58900,65700,7250,1930000,13500,9240,2330,0,0,0
1374,2392,964684009610629125,NordicTrack,Which fitness brand was established first?,NordicTrack,Bowflex,Thighmaster,576000,364000,26300,109000,49400,4350,89700000,98300,42800,1160,0,0,0
1375,2393,964683824360820736,Noam Chomsky,Which philosopher directly inspired many of the lyrics on Radiohead’s “OK Computer”?,Friedrich Nietzsche,Adam Smith,Noam Chomsky,1600000,42100000,1270000,35,278,15,1360,45,2,13,0,0,0
1376,2394,964683639765299200,Streak / Toshiba,Which is NOT a correct pairing of tablet and tablet maker?,Streak / Toshiba,ATIV / Samsung,Xoom / Motorola,53200,184000,210000,2930,12000,8450,16900000,0,0,39,0,0,0
1377,2395,964683464208416768,Grey’s Anatomy,Nearly every episode of which TV show is named after a song title?,Glee,Gossip Girl,Grey’s Anatomy,7480000,17500000,19500000,1190000,10700000,988000,63200000,1180000,472000,628000,0,0,0
1378,2396,964683293563281408,Soccer,What sport is often played with an item resembling a Buckminsterfullerene molecule?,Badminton,American football,Soccer,21200000,202000000,118000000,4,112,170,660,3,5,145,0,0,1
1379,2397,964683057293856769,Frances Ha,The director of “Lady Bird” starred in which indie movie?,Room,Frances Ha,Brooklyn,1200000000,2830000,40000000,1270000,6150,12100,1270000,1210000,2700,11400,1,1,0
1380,2398,964682872308236288,.200 batting average,"In baseball, “Mendoza line” is a nickname for what?",.200 batting average,Rubber on pitching mound,Hard-hit ball,22700,96100,29900000,572,75,1340,3130,316,0,19,0,0,0
1381,2399,964682681148755969,George Saunders,Which of these is NOT a pseudonym?,George Eliot,George Orwell,George Saunders,1900000,4160000,2140000,15700,14700,19600,1460000,9830,20700,2110,0,0,0
1382,2400,964682367599349760,Fuddruckers,Which of these is a national hamburger chain?,Puddchuckers,Huddsuckers,Fuddruckers,0,3,74500,9,0,3500,447000,0,0,3250,0,0,0
1383,2401,964682311957729280,The color green,What is traditional to wear on St. Patrick’s Day?,Fancy gown,The color green,Minions onesie,9170000,509000000,361000,564000,330000,4600,600000,355,8970,1,0,0,0
